pokemon,dex_number,red0,blue0,green0,red1,blue1,green1,red2,blue2,green2,red3,blue3,green3,red4,blue4,green4,proportion0,proportion1,proportion2,proportion3,proportion4
drifloon.png,425,121,64,162,203,216,230,143,101,219,95,84,116,156,156,169,0.2118,0.0549,0.0381,0.0207,0.0153
drifblim.png,426,92,68,123,129,81,170,163,134,199,204,202,232,137,104,180,0.2354,0.187,0.1228,0.0502,0.0234
buneary.png,427,133,89,66,187,160,126,47,37,32,178,122,74,220,198,147,0.259,0.0915,0.0176,0.0126,0.0064
lopunny.png,428,193,163,125,127,90,69,47,38,32,176,123,76,220,199,148,0.326,0.1431,0.0358,0.03,0.0118
mismagius.png,429,73,56,89,119,77,121,50,36,56,101,73,135,73,52,83,0.1839,0.1589,0.0592,0.0393,0.0194
honchkrow.png,430,56,56,89,161,161,176,67,85,130,37,37,53,225,225,234,0.209,0.1305,0.1062,0.0631,0.0177
glameow.png,431,98,105,121,145,156,180,216,216,224,36,38,45,30,30,30,0.1647,0.1397,0.0359,0.0217,0.0096
purugly.png,432,97,97,121,138,152,177,41,40,50,234,251,251,207,210,225,0.2566,0.1049,0.0371,0.0275,0.0262
chingling.png,433,186,156,84,145,85,59,40,29,20,211,96,80,163,162,201,0.2091,0.1932,0.0581,0.0414,0.034
stunky.png,434,73,56,89,100,80,129,175,151,125,41,34,50,118,100,85,0.2259,0.0884,0.0403,0.033,0.0195
skuntank.png,435,73,56,89,98,77,127,177,156,128,42,35,51,111,98,84,0.2265,0.1104,0.0976,0.0423,0.0279
bronzor.png,436,31,104,136,18,53,69,21,76,100,119,176,195,165,165,165,0.3844,0.0948,0.0188,0.0188,0.0093
bronzong.png,437,33,109,126,23,48,56,31,74,90,126,172,184,23,23,23,0.2304,0.1258,0.0923,0.0397,0.0133
bonsly.png,438,126,102,65,85,131,83,42,35,25,168,152,116,105,195,90,0.1859,0.1042,0.0319,0.021,0.0165
mimejr.png,439,51,74,146,209,127,167,80,104,207,136,72,105,23,29,55,0.1358,0.0667,0.0382,0.0296,0.0164
happiny.png,440,193,139,163,238,195,208,153,83,117,171,101,134,54,38,46,0.1818,0.1497,0.1452,0.0276,0.01
chatot.png,441,64,84,114,39,40,48,156,156,160,41,147,204,163,163,163,0.208,0.1217,0.0306,0.0218,0.0157
spiritomb.png,442,156,82,150,192,118,184,101,177,67,129,105,97,166,103,163,0.2497,0.2146,0.0714,0.0598,0.0287
gible.png,443,78,150,174,67,109,129,115,178,193,35,50,60,208,211,214,0.3529,0.155,0.0742,0.0138,0.0067
gabite.png,444,59,76,138,25,40,69,89,105,184,147,149,179,38,57,108,0.3364,0.0514,0.0467,0.0381,0.0285
garchomp.png,445,66,66,138,51,51,105,31,31,53,170,60,72,91,98,170,0.2946,0.0446,0.026,0.0221,0.0203
munchlax.png,446,38,100,127,176,176,110,16,48,59,33,33,22,92,91,73,0.4091,0.0646,0.0381,0.0175,0.0084
riolu.png,447,43,110,149,48,48,48,88,155,222,92,89,83,26,45,58,0.1979,0.0867,0.061,0.0375,0.0227
lucario.png,448,91,91,90,150,150,131,45,108,147,40,40,40,91,154,214,0.1505,0.0826,0.0816,0.0512,0.0188
hippopotas.png,449,125,96,39,178,150,91,89,65,32,52,40,25,166,136,73,0.0953,0.0857,0.0705,0.0364,0.0098
hippowdon.png,450,88,88,97,157,132,56,115,99,61,47,47,51,167,167,168,0.1894,0.1374,0.0351,0.0221,0.0203
skorupi.png,451,106,106,179,77,81,128,149,157,236,36,36,51,144,149,202,0.119,0.1149,0.0508,0.0375,0.0286
drapion.png,452,127,78,137,73,48,97,193,125,178,49,32,53,44,33,56,0.2169,0.0987,0.086,0.0625,0.0256
croagunk.png,453,75,75,137,169,170,191,40,40,54,101,109,201,56,56,90,0.3658,0.1128,0.0643,0.0274,0.0144
toxicroak.png,454,104,113,209,74,75,135,41,41,57,131,156,255,149,61,58,0.3314,0.1432,0.0901,0.0367,0.0283
carnivine.png,455,182,189,119,146,148,76,102,114,63,64,93,62,243,203,49,0.1554,0.0981,0.0762,0.0386,0.0153
finneon.png,456,119,153,175,38,39,53,79,96,117,124,68,125,147,212,229,0.1771,0.1082,0.0847,0.0657,0.0599
lumineon.png,457,39,40,54,121,157,178,49,64,89,147,212,229,79,97,115,0.1896,0.0778,0.0626,0.0621,0.0492
mantyke.png,458,16,57,124,23,82,164,148,169,206,12,35,73,208,214,221,0.2019,0.1269,0.0507,0.0351,0.014
snover.png,459,145,160,168,75,101,108,111,87,72,41,47,55,218,221,223,0.2704,0.094,0.0514,0.0274,0.0172
abomasnow.png,460,165,181,196,88,100,112,210,215,220,35,101,93,37,53,59,0.327,0.0579,0.0549,0.0358,0.0223
weavile.png,461,182,44,110,67,75,129,229,73,112,135,143,179,126,34,79,0.1169,0.112,0.0371,0.027,0.0229
magnezone.png,462,118,117,127,157,158,167,201,202,203,110,117,150,110,101,79,0.1421,0.0385,0.0155,0.0084,0.0081
lickilicky.png,463,189,82,115,215,118,146,146,72,92,196,91,90,100,45,60,0.4019,0.1045,0.0452,0.0271,0.0083
rhyperior.png,464,57,57,73,171,67,8,39,39,49,115,99,116,65,34,13,0.2344,0.1847,0.1096,0.0559,0.0489
tangrowth.png,465,50,103,152,17,40,64,93,155,190,194,197,199,29,66,105,0.3885,0.0779,0.0569,0.0145,0.0096
electivire.png,466,196,172,70,252,220,34,108,92,65,49,41,37,176,152,59,0.1692,0.098,0.0693,0.0431,0.0409
magmortar.png,467,228,65,49,166,61,80,254,147,163,145,68,54,186,161,105,0.2272,0.0653,0.0651,0.053,0.0301
togekiss.png,468,196,203,226,156,165,183,89,101,132,160,71,56,75,116,206,0.3512,0.0514,0.0181,0.0128,0.0085
yanmega.png,469,78,78,86,58,90,43,32,49,26,157,162,182,144,72,56,0.1401,0.1374,0.041,0.0326,0.0283
leafeon.png,470,184,149,103,60,119,96,58,155,115,116,98,73,123,174,136,0.142,0.0459,0.0448,0.0387,0.0387
glaceon.png,471,120,156,183,73,95,117,151,228,236,39,46,53,160,160,160,0.2223,0.1141,0.0612,0.0124,0.0099
gliscor.png,472,80,84,131,151,140,216,35,36,50,109,108,178,160,30,46,0.2905,0.0386,0.0327,0.019,0.0149
mamoswine.png,473,115,75,66,172,160,137,189,189,197,73,90,124,48,38,36,0.2801,0.0253,0.0242,0.0207,0.0174
porygonz.png,474,144,66,103,82,156,208,56,110,150,226,87,98,110,98,81,0.12,0.0876,0.0716,0.0382,0.018
gallade.png,475,65,123,88,122,151,168,100,176,122,219,222,237,86,105,114,0.1026,0.093,0.0437,0.0303,0.0248
probopass.png,476,186,49,80,54,94,162,88,122,203,220,82,93,124,150,198,0.1926,0.1761,0.0625,0.0593,0.0355
dusknoir.png,477,58,51,50,123,107,97,178,162,124,93,85,92,178,145,55,0.1555,0.1422,0.0843,0.0286,0.0115
froslass.png,478,199,207,222,179,50,42,74,93,132,84,122,177,141,159,182,0.162,0.0972,0.0896,0.0871,0.0499
rotomheat.png,479,228,125,69,240,67,51,191,69,31,51,32,27,243,171,151,0.1513,0.1491,0.1286,0.0171,0.0115
rotomfrost.png,479,193,74,25,237,117,46,195,121,230,184,91,200,224,221,224,0.3575,0.1324,0.0671,0.0365,0.0166
rotommow.png,479,181,75,26,237,119,49,6,194,5,45,37,33,9,157,6,0.128,0.0771,0.0721,0.0675,0.0403
rotomfan.png,479,184,74,26,249,223,84,44,38,35,206,161,90,197,165,33,0.1751,0.144,0.1316,0.0701,0.0376
rotomwash.png,479,183,75,29,45,39,37,237,117,46,71,115,233,46,83,169,0.1626,0.1232,0.0928,0.0621,0.0374
rotom.png,479,189,73,26,89,194,188,113,170,176,58,175,185,214,235,233,0.1548,0.0826,0.0433,0.0315,0.0249
uxie.png,480,172,139,65,148,156,197,16,16,16,92,78,65,246,197,115,0.2258,0.076,0.0321,0.028,0.0222
mesprit.png,481,181,83,132,146,153,193,138,74,109,228,117,169,88,89,106,0.1135,0.1077,0.0964,0.0871,0.0259
azelf.png,482,142,154,193,71,96,137,183,205,242,36,41,50,96,96,96,0.1736,0.1711,0.0416,0.0241,0.016
dialga.png,483,132,161,178,32,64,105,72,104,131,201,213,226,30,42,56,0.1339,0.1103,0.0795,0.0373,0.0293
palkia.png,484,216,221,234,204,179,212,128,82,136,154,157,168,96,98,104,0.1595,0.0746,0.0655,0.0458,0.0244
heatran.png,485,129,65,88,133,90,77,169,154,130,45,43,42,54,36,43,0.1428,0.0953,0.0823,0.0149,0.0137
regigigas.png,486,197,157,83,212,205,212,37,126,101,70,84,97,121,104,64,0.1404,0.0582,0.0478,0.0264,0.0222
giratina.png,487,57,57,74,201,155,2,133,101,35,150,151,163,197,204,212,0.2318,0.1352,0.0486,0.048,0.0307
giratinaorigin.png,487,201,156,3,56,56,73,48,48,56,196,204,212,128,106,37,0.1301,0.0947,0.0571,0.0437,0.0429
cresselia.png,488,175,152,99,131,147,242,251,210,115,114,101,75,50,46,35,0.0827,0.0659,0.0569,0.0247,0.0129
phione.png,489,24,155,212,44,113,154,106,176,213,23,41,51,164,225,247,0.2117,0.063,0.0407,0.0276,0.0238
manaphy.png,490,24,155,212,45,112,155,104,175,213,23,44,58,172,164,146,0.1933,0.1059,0.0671,0.0268,0.0172
darkrai.png,491,46,46,46,218,226,234,87,81,81,156,156,156,163,170,177,0.299,0.0635,0.0442,0.0302,0.0278
shaymin.png,492,142,173,101,179,222,100,56,121,61,96,113,74,212,117,146,0.2623,0.0974,0.0894,0.0431,0.0377
shayminsky.png,492,208,208,215,158,158,167,120,185,32,241,73,65,100,100,106,0.1636,0.0618,0.0352,0.0333,0.023
arceusgrass.png,493,176,176,185,62,115,74,77,161,60,137,175,135,223,224,232,0.1302,0.0981,0.0434,0.033,0.0196
arceusghost.png,493,174,172,184,80,41,134,100,79,130,44,35,58,142,95,196,0.1457,0.0933,0.057,0.0291,0.026
arceuspsychic.png,493,173,173,182,87,93,106,177,40,80,160,22,63,222,222,230,0.1527,0.0807,0.0393,0.0258,0.0212
arceuswater.png,493,160,173,189,40,98,161,4,55,144,22,42,72,222,223,229,0.1531,0.0998,0.0514,0.0358,0.0255
arceusdragon.png,493,175,176,184,66,105,87,121,17,152,131,65,154,223,224,231,0.1373,0.0662,0.0557,0.024,0.0215
arceusbug.png,493,173,173,182,87,93,107,78,118,55,222,222,230,46,47,51,0.1509,0.0794,0.0615,0.0208,0.0198
arceusfire.png,493,176,176,185,175,66,39,128,31,28,69,26,19,205,149,100,0.1262,0.0819,0.0464,0.0374,0.0339
arceussteel.png,493,165,166,174,91,95,106,219,219,227,46,47,51,165,165,165,0.1888,0.1077,0.0343,0.0235,0.0103
arceus.png,493,173,173,182,87,93,106,180,159,35,114,106,56,222,222,230,0.15,0.0791,0.0509,0.0298,0.0208
arceusrock.png,493,173,173,182,109,102,73,87,93,106,167,162,139,222,222,230,0.146,0.0776,0.0768,0.0309,0.0202
arceusfighting.png,493,173,173,182,87,93,106,86,26,13,135,81,58,222,222,230,0.1454,0.0767,0.0631,0.0452,0.0202
arceusice.png,493,153,168,184,71,112,135,203,223,232,40,49,54,165,165,165,0.1918,0.1073,0.0331,0.021,0.0094
arceusground.png,493,126,94,51,176,176,185,180,162,130,51,43,29,224,224,231,0.1289,0.124,0.05,0.0259,0.0187
arceuspoison.png,493,173,173,182,87,93,106,126,62,139,222,222,229,45,47,51,0.1513,0.0801,0.0579,0.022,0.0201
arceuselectric.png,493,176,176,185,113,99,59,179,157,38,171,165,141,47,42,30,0.1255,0.0928,0.0536,0.0413,0.0212
arceusdark.png,493,171,172,182,82,92,104,102,81,96,223,223,230,44,47,50,0.1475,0.0872,0.0618,0.0202,0.0199
arceusflying.png,493,168,169,182,87,92,111,106,114,167,214,216,233,44,45,51,0.1677,0.1032,0.0357,0.0303,0.0243
